189,-31.979326,115.817978
190,-31.979328,115.817978
191,-31.979332,115.817978
192,-31.979336,115.817978
193,-31.979338,115.817978
194,-31.979343,115.817970
195,-31.979343,115.817970
196,-31.979343,115.817970
197,-31.979349,115.817970
198,-31.979349,115.817970
199,-31.979349,115.817970
200,-31.979349,115.817970
201,-31.979343,115.817978
202,-31.979343,115.817978
203,-31.979347,115.817978
204,-31.979347,115.817978
205,-31.979353,115.817978
206,-31.979357,115.817970
207,-31.979355,115.817970
208,-31.979355,115.817970
209,-31.979355,115.817970
210,-31.979353,115.817970
211,-31.979353,115.817970
212,-31.979349,115.817970
213,-31.979349,115.817970
214,-31.979351,115.817978
215,-31.979351,115.817978
216,-31.979349,115.817978
217,-31.979349,115.817978
218,-31.979353,115.817978
219,-31.979353,115.817978
220,-31.979349,115.817978
221,-31.979349,115.817970
222,-31.979345,115.817978
223,-31.979338,115.817978
224,-31.979347,115.817970
225,-31.979349,115.817970
226,-31.979342,115.817970
227,-31.979347,115.817947
228,-31.979347,115.817932
229,-31.979347,115.817902
230,-31.979347,115.817902
231,-31.979343,115.817871
232,-31.979343,115.817871
233,-31.979342,115.817833
234,-31.979342,115.817833
235,-31.979351,115.817787
236,-31.979351,115.817787
237,-31.979359,115.817734
238,-31.979359,115.817719
239,-31.979353,115.817703
240,-31.979355,115.817688
241,-31.979364,115.817650
242,-31.979364,115.817635
243,-31.979353,115.817596
244,-31.979353,115.817566
245,-31.979353,115.817566
246,-31.979359,115.817513
247,-31.979362,115.817497
248,-31.979362,115.817467
249,-31.979362,115.817467
250,-31.979366,115.817413
251,-31.979366,115.817413
252,-31.979366,115.817383
253,-31.979366,115.817368
254,-31.979378,115.817345
255,-31.979385,115.817329
256,-31.979391,115.817314
257,-31.979387,115.817291
258,-31.979376,115.817253
259,-31.979376,115.817238
260,-31.979376,115.817215
261,-31.979372,115.817184
262,-31.979372,115.817184
263,-31.979359,115.817123
264,-31.979359,115.817123
265,-31.979345,115.817108
266,-31.979345,115.817108
267,-31.979349,115.817085
268,-31.979349,115.817085
269,-31.979380,115.817093
270,-31.979380,115.817093
271,-31.979380,115.817093
272,-31.979380,115.817093
273,-31.979399,115.816742
274,-31.979393,115.816612
275,-31.979351,115.816681
276,-31.979290,115.816750
277,-31.979290,115.816750
278,-31.978863,115.817314
279,-31.978769,115.817413
280,-31.978537,115.817024
281,-31.978537,115.817024
282,-31.978916,115.817062
283,-31.978916,115.817062
284,-31.978941,115.817200
285,-31.978935,115.817230
286,-31.978920,115.817253
287,-31.978905,115.817253
288,-31.978876,115.817268
289,-31.978867,115.817268
290,-31.978846,115.817276
291,-31.978834,115.817276
292,-31.978821,115.817299
293,-31.978813,115.817337
294,-31.978813,115.817337
295,-31.978756,115.817337
296,-31.978741,115.817337
297,-31.978710,115.817383
298,-31.978710,115.817383
299,-31.978668,115.817368
300,-31.978668,115.817368
301,-31.978642,115.817360
302,-31.978636,115.817375
303,-31.978613,115.817390
304,-31.978613,115.817390
305,-31.978613,115.817390
306,-31.978613,115.817390
307,-31.978613,115.817390
308,-31.978191,115.817474
309,-31.978168,115.817474
310,-31.978199,115.817459
